entry,subentry,pt,eta,phi,mass
9949,0,26.137169,1.111084,-0.76586914,0.10571289
9950,0,12.58099,-1.9042969,-0.82214355,0.10571289
9951,0,99.67261,-1.7553711,-2.633789,0.10571289
9951,1,17.632565,-0.9892578,1.4733887,0.10571289
9952,0,20.903105,0.69555664,1.6835938,0.10571289
9956,0,10.399783,-2.347168,-0.67126465,0.10571289
9962,0,13.660699,-0.3574829,1.2685547,0.10571289
9962,1,12.298889,-0.57177734,1.8850098,0.10571289
9965,0,58.710552,-0.41931152,-0.102890015,0.10571289
9965,1,35.184624,-0.8557129,3.0947266,0.10571289
9970,0,82.33037,-1.0473633,1.7443848,0.10571289
9970,1,27.70928,-0.5983887,-2.0483398,0.10571289
9974,0,18.613468,0.31066895,0.2802124,0.10571289
9975,0,12.340074,1.3703613,2.7822266,0.10571289
9977,0,44.129063,1.9094238,0.6156006,0.10571289
9980,0,11.772083,-1.994873,2.1577148,0.10571289
9984,0,27.420757,-2.0673828,2.067871,0.10571289
9987,0,62.34459,0.6793213,-0.4088745,0.10571289
9987,1,33.600353,0.48150635,2.571289,0.10571289
9991,0,27.920479,-0.7741699,1.479248,0.10571289
9993,0,41.772038,-2.1552734,2.1499023,0.10571289
9995,0,26.230377,-0.87145996,2.7983398,0.10571289
9997,0,28.7772,-1.5024414,2.0200195,0.10571289
9999,0,44.729073,0.89038086,-2.421875,0.10571289
9999,1,44.296482,0.92529297,0.8930664,0.10571289
10005,0,40.074085,-1.9335938,-0.9863281,0.10571289
10006,0,49.705368,2.1733398,-1.4443359,0.10571289
10006,1,36.36247,1.2680664,1.9257812,0.10571289
10007,0,54.485905,1.2573242,3.0375977,0.10571289
10007,1,38.588795,1.220459,-0.08831787,0.10571289
10008,0,46.852627,-0.27929688,-2.8896484,0.10571289
10008,1,23.374195,0.37005615,0.1984253,0.10571289
10010,0,29.068226,0.10066223,-0.07170105,0.10571289
10011,0,40.304977,-0.27166748,1.7915039,0.10571289
10011,1,36.20942,-1.2961426,-0.85998535,0.10571289
10013,0,82.46627,-0.9934082,2.0405273,0.10571289
10013,1,19.884438,0.25256348,-2.0854492,0.10571289
10017,0,58.347706,1.407959,-1.3618164,0.10571289
10017,1,53.789417,1.6535645,3.03125,0.10571289
10019,0,34.105434,-1.3708496,1.2744141,0.10571289
10020,0,25.099985,0.9884033,1.4064941,0.10571289
10022,0,46.617905,-0.67370605,1.8564453,0.10571289
10022,1,26.364721,-1.1542969,-1.5087891,0.10571289
10023,0,27.037651,0.47802734,-3.0292969,0.10571289
10026,0,14.331575,-1.1435547,-0.34033203,0.10571289
10037,0,34.533375,-1.3999023,-2.2387695,0.10571289
10039,0,66.42233,2.1225586,-2.684082,0.10571289
10039,1,13.546357,-0.09376526,-1.2563477,0.10571289
10043,0,32.199764,-0.41680908,-2.5405273,0.10571289
10049,0,37.476337,1.829834,-1.5744629,0.10571289
10049,1,16.440779,1.9812012,1.5986328,0.10571289
10052,0,30.925676,-1.623291,-0.5996094,0.10571289
10052,1,19.51786,-0.604126,2.4570312,0.10571289
10055,0,10.073674,2.1308594,2.534668,0.10571289
10056,0,58.24029,0.48510742,1.9819336,0.10571289
10056,1,19.780956,1.973877,-0.9326172,0.10571289
10058,0,27.284767,1.2590332,-3.0048828,0.10571289
10060,0,43.093895,-0.39801025,-1.4265137,0.10571289
10060,1,38.770557,0.595459,0.7943115,0.10571289
10063,0,61.82388,1.2346191,3.0844727,0.10571289
10067,0,79.05726,-0.23214722,1.0925293,0.10571289
10079,0,47.483166,-1.8874512,-0.33544922,0.10571289
10080,0,23.918709,-0.8757324,-1.744873,0.10571289
10082,0,18.116636,-2.0327148,1.9545898,0.10571289
10085,0,14.3910265,-1.1953125,-0.541626,0.10571289
10088,0,42.704845,0.93115234,0.119277954,0.10571289
10088,1,20.554659,-0.32800293,2.5336914,0.10571289
10091,0,57.868057,1.8237305,0.85339355,0.10571289
10091,1,29.77973,0.9970703,-2.442871,0.10571289
10096,0,27.839725,-0.91552734,1.2570801,0.10571289
10099,0,18.337759,1.5053711,-2.6918945,0.10571289
10100,0,42.973076,-0.022102356,-2.4155273,0.10571289
10100,1,29.523447,1.3996582,0.43493652,0.10571289
10101,0,25.932085,-0.87854004,0.57336426,0.10571289
10105,0,38.150116,0.40997314,1.6872559,0.10571289
10105,1,22.348942,-0.37713623,-1.6335449,0.10571289
10107,0,52.34421,-1.8278809,-2.0268555,0.10571289
10110,0,19.866703,-0.8425293,-2.1420898,0.10571289
10112,0,75.47649,2.3120117,1.4946289,0.10571289
10115,0,24.979425,0.27008057,3.0585938,0.10571289
10116,0,39.57646,-2.1000977,1.2441406,0.10571289
10116,1,35.310707,-0.866333,-1.6269531,0.10571289
10117,0,60.74494,2.246582,2.894043,0.10571289
10117,1,25.67604,1.9963379,-1.2009277,0.10571289
10120,0,60.705196,0.6612549,-2.4072266,0.10571289
10120,1,21.932999,-0.96191406,-0.7015381,0.10571289
10123,0,40.23479,0.380188,-0.3916626,0.10571289
10123,1,14.217414,-0.8039551,2.394043,0.10571289
10128,0,32.396008,-1.3430176,0.16052246,0.10571289
10133,0,25.789154,0.038879395,1.3713379,0.10571289
10133,1,17.965744,-1.8901367,3.133789,0.10571289
10135,0,40.47016,1.3701172,1.7624512,0.10571289
10135,1,10.265618,-0.13952637,-0.5656738,0.10571289
10136,0,11.29144,2.3930664,2.4077148,0.10571289
10141,0,13.774198,-0.9210205,1.0349121,0.10571289
10145,0,42.130714,0.85583496,1.5458984,0.10571289
10145,1,30.434772,0.62805176,-2.083496,0.10571289
10146,0,19.906279,1.9069824,2.6967773,0.10571289
10147,0,53.184277,-2.2797852,0.08874512,0.10571289
10147,1,40.52282,-2.2958984,2.5722656,0.10571289
10147,2,13.015527,-1.3815918,-1.7404785,0.10571289
10153,0,44.81651,0.8763428,-1.7805176,0.10571289
10153,1,42.58502,1.4794922,1.6960449,0.10571289
10154,0,58.42374,1.892334,2.5961914,0.10571289
10154,1,34.222786,1.6538086,-0.77685547,0.10571289
10157,0,37.805073,1.7683105,-1.0493164,0.10571289
10160,0,72.741745,1.109375,-1.9899902,0.10571289
10160,1,22.819868,1.2265625,1.996582,0.10571289
10161,0,46.059,0.014928818,2.1831055,0.10571289
10161,1,22.720793,-0.62023926,-1.1379395,0.10571289
10161,2,17.291006,0.05908203,-0.51464844,0.10571289
10164,0,54.560356,0.71032715,1.4567871,0.10571289
10164,1,36.431133,0.37420654,-1.2687988,0.10571289
10165,0,41.98266,0.40289307,0.5845947,0.10571289
10165,1,27.351044,-0.3916626,-2.9487305,0.10571289
10165,2,15.479793,0.15472412,-2.383789,0.10571289
10167,0,11.305661,-1.5180664,-1.3366699,0.10571289
10182,0,38.628094,-0.29992676,2.590332,0.10571289
10182,1,32.95331,0.73657227,-1.1311035,0.10571289
10196,0,41.599213,0.8302002,-0.2336731,0.10571289
10196,1,29.06593,0.32720947,2.9516602,0.10571289
10197,0,19.35184,0.31896973,0.112976074,0.10571289
10201,0,67.03241,-0.08616638,-2.6367188,0.10571289
10204,0,62.515827,-1.0686035,1.8291016,0.10571289
10204,1,46.42182,-1.1577148,-0.09446716,0.10571289
10206,0,90.70845,1.9665527,1.1992188,0.10571289
10207,0,66.45571,2.0234375,-0.88098145,0.10571289
10208,0,48.38927,2.0263672,-1.5466309,0.10571289
10208,1,39.05431,1.3666992,1.4223633,0.10571289
10219,0,11.020585,-1.1328125,1.9550781,0.10571289
10219,1,10.872007,-0.17462158,-1.4748535,0.10571289
10224,0,12.80253,2.3554688,2.1362305,0.10571289
10225,0,29.71881,0.642334,-1.3835449,0.10571289
10231,0,22.578947,-1.7927246,-1.4931641,0.10571289
10233,0,23.438196,0.19177246,2.0810547,0.10571289
10233,1,18.40663,-1.1210938,-2.8237305,0.10571289
10236,0,48.046955,1.4257812,1.9707031,0.10571289
10236,1,24.11363,0.46740723,-1.5,0.10571289
10236,2,16.147589,0.8734131,-1.53125,0.10571289
10236,3,11.553806,1.1665039,-0.82336426,0.10571289
10237,0,30.862406,-0.69750977,3.128418,0.10571289
10238,0,33.031403,-0.5852051,-1.2758789,0.10571289
10239,0,30.34784,2.0844727,-0.1362915,0.10571289
10240,0,24.791111,-0.27581787,-1.796875,0.10571289
10240,1,15.316015,-2.270996,1.4990234,0.10571289
10244,0,84.00299,-0.5064697,-0.32684326,0.10571289
10244,1,22.006407,1.2470703,0.3555298,0.10571289
10248,0,17.75159,-0.30718994,1.1960449,0.10571289
10251,0,14.334593,1.6269531,0.520874,0.10571289
10252,0,78.306816,-1.3425293,-1.6650391,0.10571289
10252,1,11.827004,-0.67871094,0.9069824,0.10571289
10254,0,18.643896,-0.026664734,1.829834,0.10571289
10254,1,14.408966,-1.1337891,-1.1159668,0.10571289
10257,0,39.14982,-2.1450195,0.7786865,0.10571289
10259,0,16.524267,-2.0996094,-2.3867188,0.10571289
10261,0,12.036131,0.7331543,0.83532715,0.10571289
10262,0,16.63865,0.74609375,-2.527832,0.10571289
10264,0,27.791113,0.8568115,0.042045593,0.10571289
10264,1,25.462763,1.1489258,-2.9780273,0.10571289
10266,0,31.896559,0.1373291,1.1411133,0.10571289
10268,0,13.267019,1.8164062,1.0283203,0.10571289
10269,0,21.457773,-1.614502,0.9781494,0.10571289
10270,0,33.230526,1.1765137,1.75,0.10571289
10274,0,44.2809,0.21401978,-2.140625,0.10571289
10274,1,39.2416,0.61743164,0.92749023,0.10571289
10278,0,17.896242,1.3916016,0.12646484,0.10571289
10282,0,138.00981,2.0444336,0.97509766,0.10571289
10282,1,119.68901,1.5178223,-2.819336,0.10571289
10282,2,45.876232,1.0263672,-1.5805664,0.10571289
10282,3,31.839352,1.6433105,-0.59521484,0.10571289
10292,0,26.09681,-1.9541016,-2.0126953,0.10571289
10295,0,10.774537,-1.6660156,-2.8051758,0.10571289
10298,0,23.75935,-0.57373047,-2.3798828,0.10571289
10302,0,22.402002,-2.3706055,0.6558838,0.10571289
10305,0,40.381626,-1.0402832,-1.1975098,0.10571289
10307,0,21.625414,1.1149902,2.0126953,0.10571289
10307,1,14.681806,2.2050781,-2.8085938,0.10571289
10308,0,54.883465,-0.003833294,2.0058594,0.10571289
10308,1,38.827457,-0.42248535,-2.105957,0.10571289
10311,0,64.10277,-1.7236328,0.58496094,0.10571289
10311,1,44.09766,-0.5423584,-3.0893555,0.10571289
10311,2,22.165567,-1.28125,-0.16748047,0.10571289
10312,0,20.59482,2.2509766,-3.024414,0.10571289
10314,0,18.722599,0.27978516,1.809082,0.10571289
10315,0,38.581963,1.0905762,-2.328125,0.10571289
10315,1,28.866285,-0.16348267,2.6503906,0.10571289
10315,2,27.966757,1.3806152,-0.73742676,0.10571289
10318,0,14.196359,-0.5070801,0.37023926,0.10571289
10321,0,11.363868,1.3654785,0.56921387,0.10571289
10322,0,32.603306,-2.2475586,-2.6625977,0.10571289
10322,1,16.21914,-2.2197266,-1.0739746,0.10571289
10323,0,12.275493,-2.3144531,0.9440918,0.10571289
10324,0,47.435863,-0.9251709,2.760254,0.10571289
10324,1,20.097849,-0.70251465,-0.72473145,0.10571289
10324,2,16.044327,-1.7492676,-0.57006836,0.10571289
10326,0,55.403267,0.46289062,-0.34783936,0.10571289
10326,1,34.72655,-0.58947754,2.635254,0.10571289
10330,0,18.419977,-1.40625,-0.6660156,0.10571289
10333,0,57.91014,1.0866699,-0.56640625,0.10571289
10333,1,36.034966,1.1877441,2.5112305,0.10571289
10342,0,26.764511,-1.0881348,1.6237793,0.10571289
10342,1,18.30379,1.2106934,-1.3049316,0.10571289
10348,0,33.867207,-0.29107666,-2.4199219,0.10571289
10348,1,21.571156,0.28363037,-0.41412354,0.10571289
10357,0,104.529724,1.4008789,0.5946045,0.10571289
10367,0,46.552944,-0.9523926,-0.06578064,0.10571289
10367,1,40.107727,-1.6811523,2.9956055,0.10571289
10370,0,38.250313,-0.7249756,0.89733887,0.10571289
10370,1,35.584026,0.23327637,-2.1416016,0.10571289
10375,0,50.117672,-0.9506836,2.4536133,0.10571289
10375,1,35.565952,-1.8642578,-0.20620728,0.10571289
10375,2,14.499254,-0.7593994,-0.89782715,0.10571289
10376,0,42.677963,0.38897705,1.2924805,0.10571289
10376,1,16.450035,1.1008301,1.0783691,0.10571289
10376,2,16.045048,-0.38952637,3.0527344,0.10571289
10377,0,17.001492,1.8364258,2.53125,0.10571289
10378,0,15.010286,0.11199951,-2.8378906,0.10571289
10380,0,23.33293,1.7478027,1.7521973,0.10571289
10380,1,13.573635,-0.15161133,-2.8222656,0.10571289
10381,0,40.019684,0.27148438,1.7509766,0.10571289
10381,1,19.22272,1.3950195,-1.7651367,0.10571289
10382,0,104.65997,-0.4152832,1.7705078,0.10571289
10382,1,33.07515,0.3873291,-2.3295898,0.10571289
10390,0,46.171364,2.078125,-0.8322754,0.10571289
10390,1,16.986603,1.1142578,2.2368164,0.10571289
10403,0,21.390215,-1.7121582,-2.7763672,0.10571289
10405,0,52.130478,1.5703125,-1.2189941,0.10571289
10405,1,46.608982,1.2282715,1.6896973,0.10571289
10406,0,26.84509,0.9400635,-2.8764648,0.10571289
10409,0,25.578096,2.0297852,0.51013184,0.10571289
10413,0,44.620827,-0.3515625,-0.57250977,0.10571289
10413,1,32.2343,-1.1772461,1.9624023,0.10571289
10413,2,19.5274,1.4831543,2.930664,0.10571289
10414,0,26.155666,-1.0844727,0.75549316,0.10571289
10414,1,14.808788,-1.1293945,1.0283203,0.10571289
10415,0,41.116062,0.18640137,0.3380127,0.10571289
10415,1,23.75066,-0.11407471,-2.709961,0.10571289
10417,0,24.400925,-2.2231445,-1.9172363,0.10571289
10417,1,23.74299,-0.8748779,0.9744873,0.10571289
10420,0,18.948298,-1.4023438,1.1325684,0.10571289
10422,0,32.874123,1.3376465,-2.9277344,0.10571289
10422,1,28.06632,2.3149414,0.86694336,0.10571289
10423,0,13.186007,1.6022949,1.510498,0.10571289
10425,0,12.0914135,-0.5579834,1.5612793,0.10571289
10427,0,15.866881,-1.2819824,0.71276855,0.10571289
10427,1,15.257188,-1.4157715,-2.3305664,0.10571289
10432,0,32.509922,-2.1171875,-0.21826172,0.10571289
10434,0,42.902996,-2.2480469,0.5172119,0.10571289
10434,1,30.95513,-0.87524414,-1.7402344,0.10571289
10436,0,40.699436,1.0373535,-1.2993164,0.10571289
10440,0,29.05497,0.076049805,-2.1088867,0.10571289
10440,1,21.968548,-0.12005615,-2.0439453,0.10571289
10441,0,15.309524,0.059165955,0.5286865,0.10571289
10443,0,51.22268,1.317627,-2.3125,0.10571289
10443,1,39.663197,0.4286499,1.590332,0.10571289
10444,0,45.313835,0.039466858,-0.24884033,0.10571289
10444,1,13.628539,0.111328125,3.0332031,0.10571289
10447,0,35.80612,1.6035156,0.22418213,0.10571289
10447,1,35.109722,1.7871094,-2.7260742,0.10571289
10452,0,45.555943,0.44177246,0.12884521,0.10571289
10452,1,28.122074,1.9436035,2.6694336,0.10571289
10458,0,35.99341,-1.5686035,0.28253174,0.10571289
10458,1,21.071054,-2.1748047,-2.659668,0.10571289
10458,2,18.209473,-1.9111328,2.984375,0.10571289
10462,0,30.968239,-0.10372925,1.3156738,0.10571289
10462,1,28.434137,-2.0405273,-1.7106934,0.10571289
10463,0,21.952393,2.0771484,-3.1416016,0.10571289
10463,1,14.331235,0.16601562,-0.021595001,0.10571289
10465,0,38.978096,2.086914,-2.090332,0.10571289
10465,1,37.90485,1.2824707,1.2651367,0.10571289
10469,0,13.35506,0.014600754,3.1152344,0.10571289
10472,0,33.88406,0.25665283,2.3320312,0.10571289
10472,1,30.66435,0.9822998,-0.8210449,0.10571289
10477,0,50.812267,-0.38983154,-0.0040607452,0.10571289
10477,1,41.820152,-0.24304199,2.7475586,0.10571289
10480,0,11.052837,0.1585083,-3.1235352,0.10571289
10483,0,43.197834,2.1547852,0.4506836,0.10571289
10483,1,42.41341,2.3745117,-2.900879,0.10571289
10489,0,16.351942,-0.53967285,-0.69677734,0.10571289
10494,0,43.28485,1.5229492,1.8859863,0.10571289
10495,0,16.000925,-0.5626221,0.63378906,0.10571289
10497,0,32.861145,-2.0917969,-1.5769043,0.10571289
10498,0,11.671484,-0.24468994,-0.081710815,0.10571289
10499,0,13.662948,-1.9802246,1.2172852,0.10571289
10504,0,48.502464,2.0146484,-1.4057617,0.10571289
10508,0,41.31188,-0.20056152,-0.5657959,0.10571289
10509,0,37.737335,-0.40344238,2.130371,0.10571289
10509,1,31.426237,2.1411133,-1.4501953,0.10571289
10509,2,16.178028,2.0141602,-1.2155762,0.10571289
10509,3,14.6654825,0.66101074,1.0012207,0.10571289
10510,0,26.309628,-1.0212402,-1.9719238,0.10571289
10511,0,31.805391,-0.28051758,1.8828125,0.10571289
10519,0,27.612507,2.1577148,-2.3823242,0.10571289
10520,0,65.64669,0.23577881,-2.277832,0.10571289
10520,1,28.630373,1.1062012,0.12020874,0.10571289
10521,0,20.715202,-1.1967773,-1.8745117,0.10571289
10525,0,19.362255,0.8983154,1.4025879,0.10571289
10528,0,19.44665,-0.48602295,-1.1174316,0.10571289
10529,0,21.586945,1.9204102,0.21566772,0.10571289
10533,0,49.51122,0.32678223,-0.14196777,0.10571289
10535,0,12.628658,1.9709473,0.6732178,0.10571289
10537,0,58.883556,1.6369629,0.0029888153,0.10571289
10537,1,34.291237,1.170166,2.9438477,0.10571289
10540,0,22.12945,1.4260254,2.1542969,0.10571289
10541,0,21.09512,-1.3779297,2.0073242,0.10571289
10541,1,13.6016865,-1.5881348,-1.673584,0.10571289
10543,0,44.177715,-1.9445801,2.0961914,0.10571289
10543,1,40.475555,-1.2131348,-1.1225586,0.10571289
10548,0,112.39788,0.093933105,-1.2109375,0.10571289
10548,1,81.80995,-2.1464844,1.2475586,0.10571289
10549,0,22.659231,-0.88171387,0.19540405,0.10571289
10549,1,14.253727,-1.4055176,2.165039,0.10571289
10554,0,28.311886,-1.1738281,1.2255859,0.10571289
10557,0,10.107977,1.0061035,-1.6416016,0.10571289
10559,0,44.03228,-2.2695312,0.15362549,0.10571289
10563,0,21.137077,-1.9416504,1.2307129,0.10571289
10568,0,40.849854,1.5205078,0.5887451,0.10571289
10568,1,17.594349,0.85009766,-2.5131836,0.10571289
10569,0,10.737021,0.7943115,-2.5756836,0.10571289
10570,0,24.114267,1.3361816,-0.21231079,0.10571289
10570,1,22.744833,1.2019043,0.20776367,0.10571289
10571,0,18.079687,1.3181152,-0.8376465,0.10571289
10574,0,21.552738,2.1298828,-1.0371094,0.10571289
10578,0,166.4179,-0.07810974,-2.0390625,0.10571289
10579,0,75.96628,-1.3427734,3.015625,0.10571289
10579,1,19.392216,-0.064941406,-0.45513916,0.10571289
10585,0,39.388973,2.215332,-2.418457,0.10571289
10588,0,187.6158,0.31219482,0.33184814,0.10571289
10588,1,10.355362,0.4118042,3.1269531,0.10571289
10589,0,33.61797,-2.2817383,-0.4656372,0.10571289
10590,0,45.793686,0.42651367,1.6352539,0.10571289
10590,1,33.21568,1.0600586,-1.4033203,0.10571289
10593,0,25.130926,1.4204102,-0.86279297,0.10571289
10594,0,19.770096,0.37615967,-2.053711,0.10571289
10594,1,10.61723,-1.342041,-3.1132812,0.10571289
10596,0,37.43895,1.4084473,3.053711,0.10571289
10596,1,32.269234,1.0947266,-0.29907227,0.10571289
10598,0,33.422768,0.22927856,1.072998,0.10571289
10598,1,29.836449,-1.3776855,-1.9091797,0.10571289
10602,0,10.503081,0.3638916,2.6557617,0.10571289
10604,0,16.418104,0.61083984,-0.40075684,0.10571289
10604,1,12.508661,0.17092896,-2.6762695,0.10571289
10608,0,75.99967,0.23825073,2.7246094,0.10571289
10608,1,22.138584,1.1013184,-0.6361084,0.10571289
10611,0,63.279617,1.4794922,2.359375,0.10571289
10611,1,33.721275,1.8395996,-0.2791748,0.10571289
10612,0,36.392532,-1.2480469,-1.4077148,0.10571289
10612,1,21.04306,0.08709717,1.0874023,0.10571289
10620,0,18.837208,-0.2451477,-2.2563477,0.10571289
10623,0,20.041525,0.8753662,1.7302246,0.10571289
10628,0,41.903774,1.3657227,-2.3344727,0.10571289
10628,1,34.558754,0.11021423,0.99401855,0.10571289
10629,0,14.187356,-2.2358398,2.5175781,0.10571289
10633,0,23.508806,1.3937988,-1.083252,0.10571289
10646,0,37.377556,1.9306641,-0.9760742,0.10571289
10647,0,82.92284,-0.98950195,-0.58374023,0.10571289
10647,1,14.088841,-1.0383301,-0.40368652,0.10571289
10650,0,15.430588,-1.9289551,-1.045166,0.10571289
10650,1,11.447074,-2.1401367,-1.4350586,0.10571289
10651,0,15.901205,0.08227539,1.6003418,0.10571289
10653,0,11.15579,0.9959717,1.8320312,0.10571289
10654,0,12.185208,1.2873535,-0.21786499,0.10571289
10664,0,113.23218,-2.309082,2.2392578,0.10571289
10669,0,19.932781,0.19784546,0.007536888,0.10571289
10684,0,18.36657,0.9580078,-2.418457,0.10571289
10686,0,12.633944,-1.5585938,0.47265625,0.10571289
10699,0,35.65206,1.8039551,-2.8632812,0.10571289
10699,1,35.243786,1.3237305,0.59020996,0.10571289
10703,0,28.416023,-1.0661621,-1.5102539,0.10571289
10703,1,19.942236,1.0493164,0.5800781,0.10571289
10704,0,27.59494,-2.1259766,-2.6381836,0.10571289
10709,0,48.004517,-0.78356934,2.6420898,0.10571289
10714,0,13.428166,0.5522461,-3.1191406,0.10571289
10717,0,44.120533,0.8770752,-0.3710327,0.10571289
10720,0,19.531403,0.036460876,2.3930664,0.10571289
10721,0,69.64138,1.4541016,-0.10144043,0.10571289
10730,0,25.088509,-1.6464844,-0.09996033,0.10571289
10737,0,46.348053,-1.2214355,0.23641968,0.10571289
10737,1,35.406036,-0.067993164,2.413086,0.10571289
10738,0,12.825105,-0.7166748,1.0805664,0.10571289
10739,0,29.122753,1.9831543,-2.9663086,0.10571289
10745,0,19.255573,0.8149414,-1.4287109,0.10571289
10750,0,45.25715,0.4796753,2.3657227,0.10571289
10750,1,28.644808,0.6542969,-0.89086914,0.10571289
10752,0,36.758053,0.43096924,-1.4836426,0.10571289
10752,1,22.230412,-0.9992676,1.9145508,0.10571289
10752,2,10.887218,0.44189453,1.6762695,0.10571289
10753,0,27.191374,0.59191895,2.5180664,0.10571289
10753,1,13.771994,0.7285156,2.3139648,0.10571289
10757,0,27.662321,0.7277832,-2.5073242,0.10571289
10757,1,22.423845,1.4711914,1.1081543,0.10571289
10763,0,67.33593,-0.3027954,2.3325195,0.10571289
10764,0,24.38503,0.75390625,3.1347656,0.10571289
10764,1,12.013393,0.7244873,-2.6689453,0.10571289
10765,0,18.675673,1.4887695,-1.4311523,0.10571289
10765,1,16.944536,0.7388916,0.10032654,0.10571289
10769,0,24.81259,-0.43585205,2.9594727,0.10571289
10774,0,46.341732,1.3647461,-0.5352783,0.10571289
10774,1,35.7955,0.1977539,1.7744141,0.10571289
10775,0,11.0251665,-1.8632812,2.3286133,0.10571289
10776,0,10.2322445,0.32208252,2.6489258,0.10571289
10780,0,30.043968,-1.2429199,-0.7237549,0.10571289
10781,0,19.189636,-2.1845703,-0.8322754,0.10571289
10782,0,32.802074,2.3276367,-2.0600586,0.10571289
10783,0,10.77155,-0.04034424,-0.03942108,0.10571289
10785,0,17.202814,-0.24563599,2.3325195,0.10571289
10785,1,10.181405,0.41192627,-0.4572754,0.10571289
10786,0,10.158432,0.88842773,-0.56347656,0.10571289
10794,0,41.84957,-0.081329346,-1.623291,0.10571289
10794,1,33.725555,-1.2524414,1.1518555,0.10571289
10795,0,42.6547,1.8273926,-1.4350586,0.10571289
10795,1,27.087246,-0.0386734,-2.5322266,0.10571289
10798,0,28.467337,1.9707031,1.4951172,0.10571289
10799,0,32.822025,0.7166748,-2.1489258,0.10571289
10799,1,31.543627,-0.9674072,0.6513672,0.10571289
10800,0,22.562586,-0.03692627,0.765625,0.10571289
10800,1,16.23458,2.3466797,-2.1708984,0.10571289
10801,0,44.48507,-1.2495117,1.1472168,0.10571289
10801,1,33.6958,0.008094788,-2.8623047,0.10571289
10801,2,14.34964,0.91430664,-1.9746094,0.10571289
10805,0,45.604534,1.296875,1.2587891,0.10571289
10805,1,23.87375,2.3012695,-2.0283203,0.10571289
10810,0,53.058193,-2.1918945,-1.3947754,0.10571289
10812,0,30.606287,0.79296875,3.0922852,0.10571289
10815,0,18.386557,2.1694336,2.3359375,0.10571289
10816,0,36.118332,0.6899414,2.913086,0.10571289
10816,1,29.630552,1.199707,-0.13449097,0.10571289
10817,0,20.400171,1.4333496,0.31347656,0.10571289
10820,0,14.562628,0.4584961,-2.724121,0.10571289
10821,0,11.527169,0.4776001,-0.20065308,0.10571289
10823,0,34.66251,-0.7976074,-2.9677734,0.10571289
10823,1,28.310104,1.0993652,0.30804443,0.10571289
10825,0,34.27517,-0.19781494,1.8291016,0.10571289
10825,1,31.81805,0.91748047,-2.9389648,0.10571289
10830,0,13.414363,2.0639648,-0.91589355,0.10571289
10836,0,10.428624,0.15679932,-1.2277832,0.10571289
10837,0,17.766518,-1.5349121,0.037078857,0.10571289
10839,0,12.668489,-0.6164551,0.3343506,0.10571289
10840,0,18.739521,-0.5880127,-2.133789,0.10571289
10844,0,70.771484,-0.30773926,-0.9719238,0.10571289
10844,1,30.966967,-0.033340454,2.8520508,0.10571289
10845,0,116.879944,2.1635742,1.7229004,0.10571289
10845,1,31.171099,1.796875,3.102539,0.10571289
10847,0,11.417823,0.41497803,-0.8991699,0.10571289
10849,0,59.32339,-0.23687744,2.3232422,0.10571289
10849,1,34.11491,-0.99243164,0.28045654,0.10571289
10852,0,71.49442,-0.6331787,-0.3814087,0.10571289
10852,1,67.083046,0.41064453,-2.6743164,0.10571289
10852,2,57.73633,0.35333252,1.8383789,0.10571289
10858,0,148.8011,-0.5040283,-0.64404297,0.10571289
10858,1,43.844013,0.47961426,-1.0756836,0.10571289
10860,0,36.077934,-1.1828613,-0.005988121,0.10571289
10860,1,17.151997,0.8095703,3.133789,0.10571289
10861,0,20.323942,-1.9577637,-2.3271484,0.10571289
10866,0,22.80821,0.20779419,0.11323547,0.10571289
10872,0,25.109297,1.7268066,-1.7556152,0.10571289
10877,0,34.322296,-1.5244141,2.8447266,0.10571289
10877,1,32.702866,-0.27923584,-0.25439453,0.10571289
10878,0,18.120968,-2.3237305,-0.7282715,0.10571289
10882,0,33.799667,-0.77734375,-0.38311768,0.10571289
10882,1,27.257534,0.5194092,-3.0385742,0.10571289
10893,0,46.78843,-0.17050171,3.0200195,0.10571289
10893,1,41.599014,0.22024536,-0.17037964,0.10571289
10896,0,37.454445,-2.0698242,-0.680542,0.10571289
10897,0,12.562009,-1.173584,2.7856445,0.10571289
10899,0,46.89424,-0.0050373077,2.2314453,0.10571289
10899,1,21.1234,0.9232178,-1.1967773,0.10571289
10904,0,16.322224,-1.295166,-3.0205078,0.10571289
10907,0,12.058298,1.4833984,2.616211,0.10571289
10908,0,10.374416,0.32385254,-0.03135681,0.10571289
10909,0,105.6452,-1.4460449,-2.072754,0.10571289
10909,1,73.49145,-1.4362793,-0.9881592,0.10571289
10911,0,35.84805,0.4570923,-1.4987793,0.10571289
10911,1,32.118916,-0.85217285,1.6958008,0.10571289
10921,0,13.077464,-2.2041016,1.1035156,0.10571289
10923,0,46.998142,1.1115723,0.75671387,0.10571289
10925,0,27.096497,0.18099976,-0.8502197,0.10571289
10927,0,14.343645,1.463623,2.525879,0.10571289
10928,0,37.215714,0.6693115,-2.6606445,0.10571289
10930,0,59.6979,0.99902344,-1.7780762,0.10571289
10930,1,45.904236,1.6843262,2.7265625,0.10571289
10930,2,40.974045,2.196289,-0.15652466,0.10571289
10934,0,14.099926,-1.2888184,2.4248047,0.10571289
10936,0,40.21005,1.4655762,1.9506836,0.10571289
10943,0,38.753036,-0.010749817,1.3693848,0.10571289
10943,1,30.924667,1.595459,-1.8796387,0.10571289
